NCFR,Duration,DFL,AFL3,AFL1,Gross,NVU,CTFL,FIP,NUFR,Budget,TY,AFL2,IS,AR,MFL
34,99,2,455,1000,1889522,1119,2589,2,12,7.00E+06,2009,690,6.5,2.35,797
161,125,127,798,6000,1110286,9727,8876,6,65,4825000,2009,941,7.2,2.35,0
6,107,6,375,963,1.00E+06,2215,2209,1,26,9.00E+06,1977,750,6.3,1.85,122
16,107,8,39,106,7.00E+05,24438,215,1,78,5.00E+07,1993,54,7,2.35,0
301,97,0,106,227,1768416,35848,684,0,198,7.00E+06,2010,218,6.3,1.85,0
12,95,43,611,1000,306715,5143,5213,1,62,1.00E+07,1998,788,2.3,1.85,724
134,106,58,973,23000,382946,43965,44969,0,99,7.00E+06,2010,20000,7.1,2.35,19000
39,96,5,52,766,196067,1966,1251,3,25,7.00E+06,2002,358,6.7,1.85,97
133,103,6,935,7000,532988,5863,9660,0,25,7.00E+06,2015,1000,6.5,1.85,0
104,108,30,281,474,453079,4124,2029,4,29,7.00E+06,2010,403,5.9,2.35,916
27,118,0,410,26000,46451,7663,27756,2,38,7.00E+06,2010,854,6,1.85,694
49,97,554,530,876,233103,2670,2544,3,50,7.00E+06,2005,838,6.9,2.35,311
38,115,16000,240,16000,41400000,39451,17209,0,138,6900000,1985,455,7.3,2.35,0
152,102,0,787,14000,7993039,120036,18643,1,408,6900000,1993,1000,7.7,1.85,10000
63,125,4,36,177,927107,5153,333,1,51,1.50E+07,1999,66,7.3,1.85,687
74,108,3,436,710,49526,16299,2119,1,129,6800000,2005,697,7,2.35,1000
25,101,0,83,240,10696,10771,490,8,65,6800000,2003,83,6.4,2.35,413
224,101,13,261,34000,31607598,58366,35717,1,160,6900000,2012,924,5.6,2.35,10000
226,139,777,58,131,6857096,80429,343,0,156,6800000,2010,66,8.2,1.85,37000
36,125,125,11,60,223878,3548,132,1,21,5.00E+06,2003,29,6.5,2.35,282
142,115,294,15,585,8060,81644,666,1,107,4.00E+06,2007,39,8.1,1.85,11000
271,99,40,300,1000,84263837,81699,2323,0,291,6500000,2014,421,5.4,2.35,45000
33,88,3,38,46,110029,1388,225,7,31,6500000,2009,46,6.3,2.35,479
64,112,309,15,27,57504069,94139,106,2,183,6.00E+06,1991,26,7.8,1.85,0
18,108,7,51,699,54215416,21409,936,1,63,6500000,1987,63,6.8,1.85,0
121,104,0,517,754,31899000,23986,2442,0,201,6500000,1980,567,7.1,2.35,0
14,108,208,689,876,24103594,6384,4840,0,54,6500000,1993,827,6.2,1.85,391
137,102,218,376,900,16842303,59474,2475,3,418,6500000,1999,563,7.3,2.35,0
111,88,132,180,435,13367101,19715,1140,2,166,6500000,2006,230,5.9,2.35,515
97,91,38,91,730,10149779,8294,1405,0,160,6500000,1999,461,3.6,2.35,342
73,141,11,8,56,6173485,10672,105,0,84,7.00E+06,2001,36,7.7,2.35,802
486,101,0,726,13000,4000304,145395,15230,0,375,6500000,2011,898,7.3,2.35,23000
149,105,905,466,27000,2338695,134070,29277,1,263,4.00E+06,2004,594,7.4,2.35,0
4,100,0,266,1000,2024854,564,1942,2,21,6500000,2005,373,6.6,2.35,19
200,116,129,782,10000,2268296,41856,13180,4,119,6500000,2013,918,6.9,2.35,12000
84,97,15,874,18000,1029017,12049,21107,2,135,6500000,2004,986,6.8,2.35,1000
28,106,19,0,844,64148,2601,846,0,35,6500000,2000,2,7.3,1.85,260
217,105,38,706,12000,66637,29608,14462,0,92,6500000,2009,712,7.2,2.35,0
183,122,210,471,845,871577,51353,2614,1,143,4500000,2007,631,7.7,2.35,13000
204,107,0,255,2000,38400000,600266,3582,1,692,6500000,1984,663,8.1,1.85,13000
153,121,31,43,65,4063859,114407,200,2,225,4800000,2003,51,7.7,1.85,11000
145,98,0,27,1000,449558,32307,1163,2,75,1.00E+07,2009,54,7.6,1.85,0
93,123,0,781,1000,2122561,99033,3254,6,434,6.00E+06,1995,898,7.2,1.85,0
124,110,116,898,1000,181360000,170027,5127,2,350,6.00E+06,1978,944,7.2,2.35,13000
120,120,0,576,40000,137963328,291603,42028,0,505,6.00E+06,1986,854,8.1,1.85,9000
288,122,909,282,503,119078393,113152,1448,0,1416,6.00E+06,2004,328,7.5,1.85,0
130,110,131,399,640,102308900,152089,2169,1,309,6.00E+06,1969,566,8.1,2.35,0
145,139,55,266,382,102300000,107408,2045,2,259,6.00E+06,1964,279,7.8,1.66,0
62,124,0,535,2000,54800000,35130,5122,3,283,6.00E+06,1980,553,7.8,1.85,0
120,152,34,249,804,43650000,71919,1802,0,316,6.00E+06,1961,271,7.6,2.2,0
71,98,11000,484,13000,39800000,81599,14921,3,250,6.00E+06,1980,573,7.4,1.85,0
52,106,10,578,3000,27457409,3198,6419,4,43,6.00E+06,2001,685,6.3,1.85,478
18,106,44,328,865,25047631,6585,2724,0,50,6.00E+06,1999,405,6.9,1.85,990
162,106,0,574,18000,23272306,740918,20821,4,1182,6.00E+06,1995,979,8.6,2.35,28000
88,89,81,92,321,22168359,29659,584,0,227,8.00E+06,1989,101,5.1,1.85,1000
96,94,12,583,16000,21005329,89128,19341,0,258,6.00E+06,2002,876,6.4,1.85,0
391,109,0,120,1000,26236603,251349,1582,0,547,6.00E+06,2008,245,7.9,2.35,10000
32,144,54,332,469,20400000,6304,2037,0,87,8.00E+06,1946,436,6.9,1.37,403
119,90,378,658,957,18621249,45859,4611,9,340,6.00E+06,2000,925,7.5,1.85,0
201,106,0,381,742,25244700,91017,2270,1,284,6.00E+06,1981,602,7.2,2.35,0
22,121,0,182,413,14545844,4756,1284,4,38,6500000,1988,282,5.8,1.85,624
52,89,0,405,555,13235267,12339,1752,2,32,6.00E+06,2007,484,2.9,1.85,256
34,104,80,658,8000,12793213,18286,10430,4,73,6.00E+06,1988,960,6.2,1.85,0
88,99,29,161,711,11883495,52805,1462,1,278,9.00E+06,1998,427,6.8,1.85,0
25,98,38,360,1000,11797927,4582,3221,0,52,6.00E+06,1995,475,6.1,1.85,985
252,121,162,25,1000,17605861,145580,1184,1,351,6.00E+06,2006,149,7.7,2.35,0
137,96,2,120,742,11642254,22929,1308,1,287,3.00E+06,1989,256,5.2,1.85,926
231,99,0,84,11000,9203192,45396,11328,1,136,5.00E+06,2011,106,6.8,1.85,15000
115,122,0,221,697,8596914,23023,1517,0,148,6.00E+06,2000,394,7,1.85,0
67,101,112,612,1000,6851636,13010,2697,5,182,6.00E+06,1999,744,5.9,1.85,0
216,102,49,10000,24000,11434867,59637,51355,1,130,6.00E+06,2012,14000,7.1,1.85,21000
133,84,4,546,8000,5895238,17169,10123,1,70,6.00E+06,2012,806,5.5,2.35,9000
149,104,20,130,3000,6670712,27301,3825,6,101,6.00E+06,2009,591,7.4,1.85,0
261,96,51,28,3000,5359774,64794,3569,0,131,6.00E+06,2011,482,7.3,2.35,17000
42,94,0,664,1000,4693919,11011,4484,0,78,6500000,2008,1000,4.6,1.85,422
152,90,0,826,4000,4859475,116910,7103,0,520,6.00E+06,1999,899,7.2,1.85,0
76,90,138,263,373,4542775,18313,1831,2,73,6.00E+06,2009,308,5.1,1.85,985
149,106,0,379,17000,3588432,29341,18947,4,93,6.00E+06,2014,1000,6.7,2.35,0
35,96,3,353,4000,4394936,11439,5668,1,190,6.00E+06,1999,812,5.3,2.35,901
108,95,263,179,263,3029081,26300,993,0,231,6.00E+06,2001,261,7.8,1.85,0
17,99,23,82,97,3273588,4195,382,1,50,6.00E+06,1993,91,6.7,1.85,0
129,99,53,491,4000,2207975,28855,8297,0,190,6.00E+06,2003,3000,7.2,2.35,0
84,95,8,15,244,2025238,9589,489,3,105,6.00E+06,2001,230,5.8,1.85,289
147,99,129,362,976,2077046,27266,2748,2,75,6.00E+06,2008,617,7,2.35,0
17,107,0,284,721,869325,2281,2000,2,16,6.00E+06,1991,514,3.8,1.85,125
16,90,11,316,767,399611,1245,2370,2,29,6.00E+06,2010,529,5.7,1.85,0
63,96,19,71,1000,115862,7394,2163,2,50,6.00E+06,2009,943,6.7,2.35,0
56,104,61,451,974,1346503,3024,2430,0,22,6.00E+06,2011,595,6.1,2.35,0
36,97,781,90,596,117560,2330,1081,0,29,6.00E+06,2006,206,6.2,1.85,224
47,107,11,419,773,54606,1940,2440,0,34,6.00E+06,2001,766,6.2,2.35,30
26,85,0,499,11000,36497,7367,14599,0,37,6.00E+06,2008,826,4.7,1.85,850
162,95,24,874,16000,65804,32512,27575,1,86,1.20E+07,2012,10000,6.3,2.35,0
88,111,82,269,809,3895664,34383,1858,0,149,5300000,2002,447,7.3,1.85,0
111,103,12,19,163,542860,9230,219,1,37,4.00E+06,2008,20,7.1,2.35,0
112,111,64,380,778,333768.4048,30210,2205,0,214,5606952.621,2005,635,7.1,1.85,0
161,112,98,397,883,32541719,89806,2201,0,438,3500159,2002,528,6.7,1.85,0
68,141,407,501,688,3064356,3433,2584,6,81,5600000,2002,659,6.9,1.85,160
25,95,17,255,592,7009668,8707,2000,6,36,5600000,2006,378,2.1,1.85,244
222,85,57,6,37,27024,55597,73,0,148,5600000,2009,9,6.6,1.85,4000
119,129,131,417,1000,159600000,175607,2387,0,252,5500000,1973,559,8.3,1.85,0
90,125,46,249,368,58800000,40511,1651,0,213,5500000,1981,303,7.2,1.85,0
62,116,0,476,907,50382128,10472,2723,0,202,5500000,2005,637,5.6,1.85,0
71,105,96,35,509,35811509,43013,888,0,104,5500000,1996,294,7.7,1.85,0
364,90,23000,694,23000,24475193,190494,44265,1,314,3.00E+06,2013,19000,6.6,2.35,33000
122,111,72,722,19000,6200756,96129,34106,0,488,7.00E+06,2001,12000,7.4,1.85,5000
100,91,14,548,14000,1292119,14786,16768,1,144,5500000,2001,1000,7.1,1.85,0
112,97,25,57,517,3629758,44151,745,0,110,5500000,2004,86,7.9,2.35,0
67,92,9,71,636,6239558,5548,1033,0,67,5.00E+06,2003,210,6.7,1.85,352
91,104,10,93,715,1056102,18792,1315,0,153,5.00E+06,2003,436,6.6,1.85,1000
103,120,0,388,782,27545445,59524,2892,2,418,6500000,1989,652,7.9,1.85,0
27,99,56,781,4000,56007,3754,6776,3,69,5500000,2001,902,4.9,2.35,113
205,93,592,36,232,611709,15267,391,1,41,3850000,2011,67,7.2,1.85,0
72,99,17,16,31,197.4334518,1658,81,0,12,47689.23957,2013,17,6.1,1.85,543
48,96,3,38,472,27445,3788,561,5,31,9.00E+06,2011,39,5.3,1.85,1000
65,96,136,139,4000,766487,15315,4883,4,117,5250000,2007,543,5,1.85,915
284,100,77,27,286,1196752,79353,385,3,121,30300000,2011,52,7.6,2.39,23000
47,98,12,149,393,795126,4976,955,1,52,6.00E+06,2004,259,7.6,1.85,989
318,106,0,482,852,83574831,109214,2975,0,269,5.00E+06,2013,618,6.6,2.35,35000
250,95,163,651,1000,87025093,188679,4134,0,864,4.00E+06,2005,654,6.6,1.85,0
411,104,16,82,14000,71897215,126893,14504,0,440,1.50E+07,2016,338,7.3,2.35,33000
106,87,79,218,608,64267897,67992,1770,0,327,5.00E+06,2002,362,6.6,1.85,0
159,81,26,300,2000,56536016,13523,3344,0,95,4900000,2016,509,6.9,2.35,0
251,94,24,434,581,104007828,76828,2371,0,314,5.00E+06,2011,438,5.8,1.85,24000
183,89,10,704,852,50820940,31915,5056,0,159,5.00E+06,2014,707,4.4,2.35,18000
131,88,55,150,506,44793200,49820,1584,0,311,4500000,1987,449,6.6,1.85,0
41,115,399,83,399,44456509,22105,688,1,81,5.00E+06,2013,89,7.6,1.85,14000
248,96,24,113,235,53884821,51204,799,0,247,5.00E+06,2012,119,4.6,1.85,26000
42,135,28,275,726,3.60E+07,6359,1920,1,69,5.00E+06,1953,422,6.8,2.2,0
91,93,54,581,40000,34872293,30765,42002,0,252,8500000,1991,618,4.9,1.85,963
185,109,260,592,9000,34468224,105568,11736,2,533,4500000,2003,844,7.3,1.85,0
220,101,52,332,510,32453345,31791,2161,0,155,5.00E+06,2014,358,5,1.78,10000
471,117,212,896,11000,27296514,326494,17738,0,340,5.00E+06,2013,3000,8,2.35,65000
152,83,26,801,10000,25799043,28513,11771,0,126,3300000,2015,830,5.2,2.35,0
274,113,22000,379,716,25530884,845580,1997,0,2067,9.00E+06,2000,651,8.5,2.35,40000
336,104,59,202,972,27689474,85688,2071,0,339,5.00E+06,2013,407,6.5,2.35,23000
174,97,0,657,1000,24138847,114797,2990,3,472,5.00E+06,2006,898,7.4,1.85,0
151,110,335,34,838,21994911,98354,1122,0,433,5.00E+06,2000,203,7.7,1.85,0
276,103,214,424,7000,21501098,115813,8375,1,216,5.00E+06,2013,468,7.4,1.85,22000
12,94,0,287,901,19281235,3571,2523,0,11,5.00E+06,1991,413,5.1,1.85,232
28,77,0,73,2000,19421271,2448,2908,1,18,5.00E+06,1999,804,5,1.33,122
95,134,3000,77,205,20733485,11622,428,1,157,5.00E+06,1997,130,7.2,1.85,1000
179,90,37,1000,11000,24809547,74875,15710,1,115,5.00E+06,2011,3000,6.4,1.85,11000
22,104,0,498,1000,23031390,4345,2868,9,26,4500000,1998,597,5.6,1.85,575
196,93,66,161,1000,21197315,49948,1410,0,211,5.00E+06,2014,200,6.1,1.85,14000
9,106,23,467,1000,17382982,5975,2840,0,33,5.00E+06,2014,694,5.2,1.85,0
31,109,148,426,2000,14821531,6915,3843,2,209,6.00E+06,1997,434,7.3,1.85,599
309,101,25,423,17000,18656400,86077,19673,1,195,5.00E+06,2014,2000,7.5,1.85,45000
129,100,6,65,935,14343976,22961,1327,0,291,5.00E+06,1989,120,4.5,1.85,1000
168,95,38,249,567,241437427,102071,1495,3,756,5.00E+06,2002,312,6.6,1.85,5000
444,94,520,192,11000,14123773,108683,12306,4,561,5.00E+06,2012,892,5.3,2.35,25000
123,93,13,141,742,15126948,20815,1227,0,335,5.00E+06,1995,152,4.9,1.85,0
173,106,0,19,269,13622333,91377,361,1,385,2.00E+06,2001,43,7.7,1.85,0
246,99,1000,358,605,13464388,395921,1686,6,859,4.00E+06,2004,427,8,2.35,19000
74,82,7,664,1000,13350177,7904,4856,5,113,5.00E+06,2008,984,3.8,1.85,562
68,135,407,111,11000,13269963,23202,11400,2,173,5.00E+06,1996,189,7.6,2.35,0
144,88,27,101,742,17768000,29629,1136,0,374,5.00E+06,1988,120,5.9,1.85,0
96,89,17,85,690,12947763,10624,1160,0,125,5.00E+06,1986,190,6.2,2.35,0
42,110,272,551,801,14100000,14995,2943,6,87,5.00E+06,1982,796,7.2,1.85,0
29,107,8,268,926,12200000,7973,2383,0,65,5.00E+06,1983,400,6.3,1.85,0
228,86,17,205,520,17683670,47227,1520,0,323,5.00E+06,2011,270,5.2,1.33,0
195,91,19,260,968,12055108,61151,2528,0,134,8.00E+06,2008,934,6.9,2.35,0
203,103,66,13,155,27285953,48675,259,0,214,5.00E+06,2015,78,6.8,1.85,16000
45,99,1000,409,849,10572742,2326,2269,1,21,8.00E+06,2009,578,6.1,1.85,738
29,82,99,44,93,9628751,5164,315,0,65,5.00E+06,2000,45,5.9,1.85,207
121,92,12,797,3000,8786715,40274,5668,5,324,5.00E+06,2004,835,6.9,1.85,0
135,112,66,21,150,3432342,24921,253,2,166,6.00E+06,2003,28,7.7,2.35,0
56,90,23,560,847,6755271,7319,3004,4,131,5.00E+06,2001,591,5.3,1.85,327
59,150,3,448,859,6157157,21416,3942,1,198,5.00E+06,1989,448,7,1.85,0
60,91,84,572,1000,5480318,9427,2691,0,79,5.00E+06,1998,778,6.6,1.85,462
81,95,4000,334,4000,5308707,15053,5245,2,165,5.00E+06,2001,585,6.4,1.85,393
415,97,0,372,18000,5009677,260607,19404,0,485,5.00E+06,2009,572,7.9,2.35,47000
7,41,0,0,55,4074023,296,55,0,4,5.00E+06,2010,0,6.9,1.78,89
120,112,460,395,990,4306697,26720,2820,0,196,5.00E+06,1997,900,7.7,2.35,920
195,122,22,32,186,3950029,12411,416,0,89,4.00E+06,2010,135,7.2,2.35,0
109,110,19,39,25000,4040588,12233,25676,0,89,5.00E+06,2008,579,6.8,2.35,0
93,108,0,88,14000,3049135,50197,14574,2,265,5.00E+06,1994,433,7.4,2.35,0
12,121,35,473,4000,4700361,2047,6617,0,29,5.00E+06,2015,849,4.6,2.35,0
155,97,7,939,8000,2711210,40305,10517,1,86,5.00E+06,2010,981,6.4,2.35,0
81,116,52,102,624,1980338,12366,1209,2,151,5.00E+06,1998,385,7,1.85,507
204,94,122,360,23000,1082044,281649,24994,0,458,5.00E+06,2004,1000,7.7,2.35,21000
19,103,261,145,722,1100000,3665,1201,0,39,5.00E+06,1992,280,6.8,1.85,247
163,112,52,688,10000,2445646,32382,12897,1,99,5.00E+06,2014,963,7,2.35,13000
248,91,263,192,967,2221809,40618,1582,0,144,5.00E+06,2010,289,7,1.85,0
39,98,13,600,3000,296665,12675,5185,1,158,5.00E+06,2003,971,6.3,1.85,0
322,95,57,233,727,3219029,28845,1836,0,125,5.00E+06,2015,442,7.1,2.35,10000
83,91,0,65,387,1040879,54478,648,0,184,7.00E+06,1996,96,7.1,1.85,0
37,97,18000,977,10000,326308,6632,13718,3,69,5.00E+06,1996,1000,6.1,2.35,225
27,90,6,940,3000,124720,1560,4987,0,15,5.00E+06,2008,1000,7.3,1.85,777
31,90,204,697,1000,99147,1884,3207,3,28,2.00E+06,1998,697,6.2,1.85,69
133,90,0,15,343,65087,8824,408,0,108,5.00E+06,2007,29,6.2,1.85,559
13,103,34,227,811,16066,1207,1789,0,44,5.00E+06,2004,522,3.3,2.35,40
99,113,44,4,61,617228,6183,92,1,27,84450000,2006,12,7.4,1.85,1000
115,99,766,269,595,274385,29203,1519,3,26,4.00E+06,2009,486,7.3,1.85,0
104,148,0,263,3000,24475416,72443,3967,0,309,890000,1996,324,8,1.85,0
303,93,0,581,1000,47277326,138814,2990,0,1516,4800000,2005,1000,5.9,2.35,0
122,94,187,427,1000,1247453,11202,3690,0,123,2800000,2005,887,6.8,2.35,750
359,121,337,41,982,1729969,68211,1520,0,219,5.00E+06,2011,463,7.4,2.35,14000
130,118,7,339,968,1705139,4695,2545,0,69,4700000,1988,733,6.7,1.85,0
159,101,365,14,237,8025872,19234,302,3,258,4700000,1986,28,5.5,1.85,0
440,90,0,428,33000,778565,83234,34779,1,475,4800000,2013,1000,5.7,1.85,30000
87,100,3,9,74,513836,6304,143,1,21,4600000,2010,52,7.2,1.85,0
121,97,4,577,13000,434417,8867,15093,1,65,4600000,2007,1000,5.9,1.85,0
45,96,37,542,801,81200000,87739,3113,0,133,4500000,1984,760,6.7,1.85,0
84,117,179,239,1000,52700832,107923,1862,4,197,4500000,1994,398,7.1,1.66,0
202,108,0,346,22000,13060843,149528,26050,0,454,1.50E+07,2002,3000,7.7,2.35,0
120,109,0,126,3000,3798532,41138,3668,0,208,4500000,1996,441,7.4,1.85,2000
234,102,0,167,1000,3609278,573541,2235,0,1916,4500000,2000,1000,8.4,1.37,38000
35,115,98,4,341,1687311,2412,371,3,40,7.00E+08,1998,26,7.2,2,539
283,133,219,701,15000,727883,580999,17040,1,2110,4500000,2001,933,8.1,2.35,33000
54,122,4,3,25,713413,9171,48,1,68,4500000,1997,20,7.8,1.85,689
92,106,68,391,835,410241,32357,2110,0,199,2.00E+06,2002,601,6.8,1.85,3000
202,112,0,38,717,180.3739273,53508,907,0,131,3579067.568,2005,126,7.7,2.35,4000
54,99,0,798,26000,92191,29463,29325,1,84,2500000,2001,1000,6.5,1.85,0
98,110,143,76,155,49413,6919,398,0,26,3.50E+07,2006,96,7.3,2.35,528
138,104,0,329,14000,108229,30836,15860,1,137,4500000,2009,1000,5.9,2.35,7000
149,133,869,425,888,1.12E+08,680041,2176,0,760,4400000,1975,721,8.7,1.85,32000
111,112,63,422,2000,26345,16445,4810,4,99,3.00E+06,2012,1000,6.1,2.35,0
149,101,51,8,446,20772796,34232,497,1,346,6.00E+06,2002,20,7.6,2.35,0
12,133,12,106,464,199228,7295,1045,0,49,1.50E+08,2009,374,7.2,2.35,504
232,104,335,16,114,1487477,47097,206,0,310,4200000,2004,28,6.5,1.85,0
63,112,277,327,1000,62549000,41361,2412,0,148,2300000,1992,530,7.3,2.35,0
75,94,84,95,110,105500000,31260,582,0,152,4.00E+06,1981,95,6.2,1.85,0
274,90,0,231,648,101055,17478,1951,0,159,4.00E+06,2009,529,5,2.35,0
265,101,0,11,19000,44566004,321283,32015,0,1848,4.00E+06,2003,13000,7.8,1.85,17000
154,93,11000,629,11000,39200000,192940,12691,0,491,4.00E+06,1977,636,8.1,1.37,0
44,152,309,132,232,3.60E+07,9456,825,0,107,4.00E+06,1952,178,6.7,1.37,625
153,112,395,80,13000,31252964,71495,13707,1,522,4.00E+06,2001,595,7.1,2.35,0
256,95,9,428,584,131175,30219,1885,2,200,8500000,2015,430,5.6,2.35,22000
123,111,81,687,12000,31968347,93894,14823,0,286,3600000,1995,898,7.6,1.66,0
149,91,357,326,3000,35385560,27198,4807,1,131,4.00E+06,2015,465,4.6,2.35,8000
323,106,450,712,14000,20803237,110616,18645,1,291,3500000,2010,3000,7.1,1.85,16000
172,93,0,133,355,13008928,73501,837,0,333,4.00E+06,1988,151,7.3,2.35,27000
161,93,8,400,45000,15152879,13506,46868,0,68,5.00E+06,2013,541,4,2.35,0
548,165,0,127,230,25359200,266020,673,0,836,4.00E+06,2014,193,8,1.85,92000
177,96,11000,405,19000,10515579,66840,20132,0,248,4.00E+06,2006,427,6.7,1.85,0
27,93,69,69,522,10097096,5612,955,2,38,4.00E+06,2001,231,4.6,1.85,842
22,82,69,585,939,9821335,1415,3354,1,10,6.00E+06,2000,706,4,1.85,118
157,101,47,407,658,8243880,28714,3086,1,215,3200000,2003,636,7,2.35,762
125,81,5,710,49000,7825820,13086,50831,0,156,4.00E+06,2006,780,5.9,1.85,576
300,105,171,143,382,7159147,120189,954,0,308,3400000,2007,273,7.5,2.35,11000
69,86,89,511,986,17314483,14621,4073,2,48,4.00E+06,2014,713,4.7,1.85,0
143,110,675,968,16000,6525762,44339,19928,2,425,4.00E+06,2002,977,6.7,1.85,0
51,110,99,960,4000,4301331,78241,7921,6,177,4.00E+06,1995,975,6.7,1.85,0
163,104,30,296,769,4046737,67949,2251,1,390,4.00E+06,2002,413,7.1,1.85,15000
52,96,2,0,960,3713002,3611,972,1,62,8.00E+06,2003,12,2.7,1.85,131
40,110,0,237,721,3468572,10073,1966,0,78,4.00E+06,1988,246,7.3,1.85,816
50,84,378,611,925,2892582,22697,3559,0,202,4.00E+06,1996,729,7.6,1.85,0
45,94,24,545,834,2800000,4377,2662,3,85,4.00E+06,1999,625,5.8,1.85,309
121,93,131,90,497,2426851,16224,776,1,76,4.00E+06,2007,113,6.5,2.55,830
114,96,101,71,730,1325073,18762,1208,0,91,4.00E+06,2005,394,6.6,2.35,708
116,101,21,161,420,864959,20275,1215,0,151,4.00E+06,2005,291,6.9,1.85,0
115,102,330,0,48,2601847,22457,48,0,69,4.00E+06,2011,0,8.5,2.35,26000
15,87,101,324,721,8.00E+05,2308,1700,0,35,4.00E+06,1987,576,4.8,1.85,550
41,99,60,444,979,562059,8535,3130,4,113,4.00E+06,2002,665,7,1.85,872
31,106,81,687,2000,399793,2877,4343,0,70,4.00E+06,1999,811,5.4,1.78,111
232,117,234,221,12000,371897,36494,13607,2,118,4.00E+06,2013,1000,6.9,2.35,11000
43,99,13,159,419,302204,6705,975,3,53,3.00E+06,1997,254,6.6,2.35,167
68,102,212,195,10000,354704,2705,11083,0,38,1300000,1987,633,5.9,1.85,314
51,85,0,209,945,265107,4617,2282,1,93,1500000,2000,774,6.3,1.85,614
33,86,8,428,759,185577,2133,2805,1,31,4.00E+06,1999,638,6.3,1.85,182
26,120,45,69,623,100412,2112,824,0,7,4.00E+06,2013,85,7.7,2.35,0
109,106,0,67,617,58214,34224,916,0,137,9500000,2010,163,7,2.35,10000
34,103,272,70,736,75078,1398,1403,4,26,1.40E+07,2000,450,6.3,1.85,132
141,112,105,748,18000,317125,23334,25269,0,87,1.60E+07,2013,6000,6.2,2.35,0
64,113,58,9,331,146402,9913,387,1,38,4.00E+06,2002,27,7.7,1.85,0
215,98,53,65,530,18469,34263,1038,1,141,650000,2010,238,6.5,2.35,0
12,92,19,599,18000,12836,1686,20135,1,28,4.00E+06,1997,759,5.8,1.85,161
70,106,19,9,585,20262,1738,629,2,10,4.00E+06,2014,29,6.1,2.35,278
36,93,55,5,223,4063,2086,242,3,20,4.00E+06,2012,11,5.2,2.35,657
157,226,149,248,503,198655278,215340,1862,1,706,3977000,1939,384,8.2,1.37,16000
31,104,10,196,507,143653,1177,1281,0,10,4.00E+06,2014,236,6,2.35,0
53,152,541,288,773,14873,5294,2888,2,67,3800000,1965,575,6.8,2.35,251
21,107,24,83,277,8.00E+06,3167,731,0,90,3768785,1950,244,7,1.37,456
78,95,89,388,963,37606,31836,2658,0,90,3500000,2009,654,6.8,2.35,0
41,102,136,48,89,2956000,3258,282,0,54,3700000,1948,78,7.1,1.37,359
61,99,29,64,117,19959,3579,298,2,14,3800000,2009,64,6.9,2.35,0
112,109,13,480,3000,2706659,17770,5977,0,172,2.00E+06,2006,796,6.9,1.85,0
122,91,11,121,1000,45857453,82232,2323,3,174,3500000,1997,891,7.2,1.85,0
134,88,104,318,628,83400000,160281,2726,0,427,3500000,1980,575,7.8,1.85,16000
20,97,473,624,826,27900000,74626,3455,1,157,3500000,1995,723,7.3,1.85,8000
28,97,117,556,851,27900000,39508,3036,2,96,3500000,1993,582,7.5,1.85,0
95,85,10,178,3000,1.40E+07,15956,3617,0,118,3500000,1987,273,6,1.85,1000
425,92,22,159,648,25138292,66483,1122,0,452,3500000,2015,191,6.8,1.66,43000
19,93,0,78,625,10305534,1721,987,2,38,3500000,1998,118,3.9,1.85,280
43,96,0,111,385,9449219,13949,995,2,98,3500000,1996,356,6.1,1.85,453
127,105,386,248,3000,6390032,24977,4238,2,229,3500000,1998,258,7.5,2.35,0
262,129,195,50,827,20167424,131831,1044,0,231,2.00E+06,2009,88,8.2,2.35,33000
252,37,0,199,634,5923044,113451,1347,0,537,3600000,1987,328,7.8,1.85,0
31,81,0,542,560,3293258,11399,2238,0,131,3.00E+06,2001,555,5.2,1.85,0
39,106,22,10,174,886410,1024,222,0,494,3500000,1998,16,6.8,1.85,140
337,103,12,4,29,252652,54104,44,0,199,19900000,2010,4,7,1.85,38000
30,101,0,681,827,220234,1950,3574,3,24,3500000,2006,729,6.5,1.85,360
50,98,9,405,11000,101228,7228,20009,4,53,3500000,2005,8000,6.4,1.85,414
50,91,23,660,4000,96793,12188,6380,3,135,3500000,2004,756,5.3,2.35,1000
9,105,28,131,426,123777,342,1043,0,15,3500000,2016,294,4.7,1.85,0
169,80,10,34,11000,77413017,45984,11218,0,331,8.00E+06,2005,108,7.6,1.85,0
290,107,78,969,18000,5354039,92599,22834,8,225,3500000,2011,2000,7.1,1.85,21000
159,92,0,539,1000,2926565,28573,3608,0,72,3.00E+06,2008,585,6.5,1.66,0
535,107,141,535,24000,13092000,399138,26495,0,731,3300000,2014,970,8.5,2.4,129000
214,135,353,40,1000,7563397,533200,1211,0,749,3300000,2002,69,8.7,1.85,28000
47,99,8,78,798,104257,19194,1430,2,160,2200000,1999,472,7.1,1.85,0
349,115,346,26,74,610968,170155,216,1,249,3800000,2012,69,8.3,2.35,60000
